CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
N069,34 ST-PENN STA,15:00:00,18960769.933333334,12867639.6,838.1333333333333,583.2,1421.3333333333333
N067,34 ST-PENN STA,15:43:33,43405069.0,73809618.0,208.0,83.0,291.0
N069,34 ST-PENN STA,15:43:55,19207457.0,12937334.0,44.0,23.0,67.0
N070,34 ST-PENN STA,15:44:42,264276647.0,21526289.0,89.0,125.0,214.0
N071,34 ST-PENN STA,15:45:26,22736658.0,31588034.0,107.0,89.0,196.0
N068,34 ST-PENN STA,15:45:51,17610869.0,7605483.0,44.0,41.0,85.0
N072,34 ST-PENN STA,15:46:53,83995028.0,35768316.0,5.0,40.0,45.0
N072,34 ST-PENN STA,15:48:07,83995033.0,35768356.0,9.0,19.0,28.0
N073,34 ST-PENN STA,15:48:25,21434002.0,59546778.0,33.0,76.0,109.0
N072,34 ST-PENN STA,15:49:30,83995042.0,35768375.0,141.0,34.0,175.0
N073,34 ST-PENN STA,16:00:00,20753862.402985074,59126178.46268657,683.2537313432836,1742.3880597014925,2425.6417910447763
N069,34 ST-PENN STA,16:00:00,19261922.074626867,13107781.343283582,765.2985074626865,460.46268656716416,1225.7611940298507
N071,34 ST-PENN STA,16:00:00,20013213.53731343,30688583.6119403,1407.9850746268658,1750.7014925373135,3158.686567164179
R135,34 ST-PENN STA,16:00:00,38590648.50746269,60236995.46268657,715.3731343283582,2181.4328358208954,2896.805970149254
N072,34 ST-PENN STA,16:00:00,496857498.29850745,504252281.4477612,2621.686567164179,1739.402985074627,4361.089552238806
R141,34 ST-PENN STA,16:00:00,42049236.121212125,17819713.742424242,2988.9848484848485,1158.378787878788,4147.363636363636
N067,34 ST-PENN STA,16:00:00,502557995.47761196,178709479.26865673,3843.910447761194,3220.2985074626868,7064.20895522388
N070,34 ST-PENN STA,16:00:00,243630786.0151515,22518342.78787879,1709.7424242424242,1558.8181818181818,3268.560606060606
R139,34 ST-PENN STA,16:00:00,116893499.08955224,18096876.358208954,923.6417910447761,1131.5074626865671,2055.1492537313434
R137,34 ST-PENN STA,16:00:00,11830114.537313433,10852597.28358209,5.417910447761194,3.925373134328358,9.343283582089553
N068,34 ST-PENN STA,16:00:00,20591871.67164179,11955273.04477612,-3122.1492537313434,-960.4626865671642,-4082.6119402985073
R142,34 ST-PENN STA,17:00:00,174284617.86666667,36327532.266666666,1098.2,1355.3333333333333,2453.5333333333333
R138,34 ST-PENN STA,17:00:00,1835495020.2,1194328296.5333333,5951.533333333334,3578.8,9530.333333333334
N067,34 ST-PENN STA,17:46:33,43406462.0,73810249.0,1820.0,729.0,2549.0
R142,34 ST-PENN STA,18:00:00,181478301.0447761,37484691.14925373,1032.4626865671642,1044.358208955224,2076.820895522388
R138,34 ST-PENN STA,18:00:00,1839106291.3731344,1195331184.761194,5502.134328358209,2953.089552238806,8455.223880597016
N067,34 ST-PENN STA,18:55:42,43013967.0,73422158.0,820.0,838.0,1658.0
R141,34 ST-PENN STA,19:00:00,42326290.2,17877306.333333332,1851.2,525.1333333333333,2376.3333333333335
R139,34 ST-PENN STA,19:00:00,111837945.86666666,22459433.666666668,685.2,561.8666666666667,1247.0666666666666
N072,34 ST-PENN STA,19:00:00,484177723.2,490479571.53333336,2365.0,1222.6666666666667,3587.6666666666665
N067,34 ST-PENN STA,19:00:00,701819370.4,235691269.73333332,2866.0666666666666,1737.0666666666666,4603.133333333333
R137,34 ST-PENN STA,19:00:00,11745702.2,10718436.866666667,13.0,8.533333333333333,21.533333333333335
N068,34 ST-PENN STA,19:00:00,21516183.866666667,13699747.133333333,609.1333333333333,232.8,841.9333333333333
R135,34 ST-PENN STA,19:00:00,38249357.93333333,59548215.4,497.2,1127.6,1624.8
N073,34 ST-PENN STA,19:00:00,20429818.133333333,58413419.0,550.5333333333333,960.7333333333333,1511.2666666666667
N069,34 ST-PENN STA,19:00:00,18961608.066666666,12868222.8,440.6,253.4,694.0
N070,34 ST-PENN STA,19:00:00,243230425.2,23550886.8,1060.4666666666667,764.3333333333334,1824.8
N071,34 ST-PENN STA,19:00:00,19738188.333333332,30334391.933333334,1004.1333333333333,756.7333333333333,1760.8666666666666
N067,34 ST-PENN STA,19:24:39,43025150.0,73432647.0,553.0,320.0,873.0
R138,34 ST-PENN STA,19:41:52,1873821247.0,1195569766.0,2187.0,1246.0,3433.0
R137,34 ST-PENN STA,20:00:00,11830119.95522388,10852601.208955225,2.029850746268657,1.3880597014925373,3.417910447761194
N067,34 ST-PENN STA,20:00:00,502578090.0,178876699.83582088,2569.626865671642,1596.8955223880596,4166.522388059701
