CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
N072,34 ST-PENN STA,09:42:59,83965806.0,35746461.0,0.0,0.0,0.0
N068,34 ST-PENN STA,09:44:01,21631391.0,15911352.0,19.0,82.0,101.0
N068,34 ST-PENN STA,09:44:19,17600822.0,7598726.0,0.0,0.0,0.0
N072,34 ST-PENN STA,09:44:22,80443040.0,38027873.0,2695.0,755.0,3450.0
R138,34 ST-PENN STA,09:44:44,1754749688.0,1191780454.0,767.0,205.0,972.0
N070,34 ST-PENN STA,09:45:29,204141759.0,26068073.0,114.0,238.0,352.0
N067,34 ST-PENN STA,09:47:51,191609288.0,67897663.0,89.0,48.0,137.0
N070,34 ST-PENN STA,09:48:59,204288514.0,26201459.0,728.0,1073.0,1801.0
N067,34 ST-PENN STA,09:49:38,2167688208.0,557371646.0,2165.0,1591.0,3756.0
N068,34 ST-PENN STA,09:49:40,21631410.0,15911434.0,165.0,196.0,361.0
N070,34 ST-PENN STA,09:51:01,204118245.0,26048318.0,717.0,902.0,1619.0
N067,34 ST-PENN STA,09:51:04,169939287.0,43526411.0,411.0,292.0,703.0
N067,34 ST-PENN STA,09:51:10,10706378.0,13313471.0,7.0,43.0,50.0
N067,34 ST-PENN STA,09:51:11,10963712.0,11057829.0,62.0,109.0,171.0
R138,34 ST-PENN STA,09:55:36,1884362930.0,1200112359.0,204.0,76.0,280.0
N067,34 ST-PENN STA,10:00:00,2167441072.0,557088543.0,1630.0,1334.0,2964.0
R138,34 ST-PENN STA,10:00:00,1838951875.2171428,1195317582.8742857,6714.314285714286,3301.8685714285716,10016.182857142858
R142,34 ST-PENN STA,10:00:00,181160406.56,37394349.44571429,751.6285714285714,-586.2457142857143,165.38285714285715
R142,34 ST-PENN STA,10:00:20,130753008.0,29834553.0,1943.0,2603.0,4546.0
N067,34 ST-PENN STA,10:07:51,2167639218.0,557323320.0,1568.0,1567.0,3135.0
N070,34 ST-PENN STA,10:09:14,204100804.0,26031937.0,556.0,724.0,1280.0
N072,34 ST-PENN STA,10:10:37,80225701.0,37946304.0,1925.0,646.0,2571.0
N068,34 ST-PENN STA,10:10:40,21510692.0,15849742.0,515.0,522.0,1037.0
N070,34 ST-PENN STA,10:10:46,204141873.0,26068311.0,296.0,396.0,692.0
R138,34 ST-PENN STA,10:10:58,1884363534.0,1200112604.0,466.0,88.0,554.0
N068,34 ST-PENN STA,10:11:12,21519231.0,15854217.0,534.0,520.0,1054.0
R137,34 ST-PENN STA,10:11:22,13357368.0,11366405.0,218.0,521.0,739.0
R138,34 ST-PENN STA,10:11:32,1754087203.0,1191436760.0,6110.0,2939.0,9049.0
N070,34 ST-PENN STA,10:12:03,204018521.0,25957314.0,538.0,790.0,1328.0
N068,34 ST-PENN STA,10:12:14,21631575.0,15911630.0,513.0,520.0,1033.0
R138,34 ST-PENN STA,10:12:22,1884697478.0,1200314921.0,45.0,49.0,94.0
N070,34 ST-PENN STA,10:12:36,204026563.0,25964371.0,382.0,416.0,798.0
N072,34 ST-PENN STA,10:13:42,80361308.0,37996551.0,49.0,4.0,53.0
R138,34 ST-PENN STA,10:13:42,1884697523.0,1200314970.0,3288.0,1479.0,4767.0
N072,34 ST-PENN STA,10:15:01,80361357.0,37996555.0,1122.0,351.0,1473.0
N067,34 ST-PENN STA,10:15:36,1634273.0,1139372.0,0.0,0.0,0.0
N067,34 ST-PENN STA,10:15:47,2429462.0,2296.0,73.0,12.0,85.0
N067,34 ST-PENN STA,10:15:55,172404641.0,45461947.0,275.0,251.0,526.0
N067,34 ST-PENN STA,10:15:56,15141481.0,21294540.0,171.0,68.0,239.0
R138,34 ST-PENN STA,10:19:17,1884364000.0,1200112692.0,557.0,173.0,730.0
N072,34 ST-PENN STA,10:19:49,83227234.0,35424857.0,2516.0,547.0,3063.0
N070,34 ST-PENN STA,10:23:20,203670664.0,25635427.0,141.0,242.0,383.0
